ID, Age, Experience, Income, Family, CCAvg, Mortgage, Response
2784, 53, 26, 25, 2, 1.0, 0, No
2783, 47, 22, 53, 1, 0.3, 213, No
2782, 47, 21, 22, 1, 0.2, 104, No
2781, 39, 13, 69, 3, 0.9, 0, No
2780, 59, 35, 168, 4, 4.1, 0, Yes
2779, 56, 31, 61, 4, 1.3, 0, No
2778, 59, 33, 91, 2, 0.7, 0, No
2777, 46, 20, 140, 2, 6.3, 380, No
2776, 38, 13, 163, 1, 4.1, 0, No
2775, 53, 29, 118, 2, 0.3, 0, No
2774, 63, 37, 185, 2, 7.9, 358, Yes
2773, 55, 31, 130, 4, 6.5, 0, Yes
2772, 41, 16, 115, 1, 7.0, 0, No
2771, 36, 6, 69, 4, 4.0, 0, No
2770, 33, 9, 183, 2, 8.8, 582, Yes
2769, 48, 22, 163, 1, 2.4, 396, No
2768, 48, 24, 59, 1, 0.0, 144, No
2767, 58, 32, 108, 3, 4.4, 0, No
2766, 54, 29, 28, 4, 0.2, 101, No
2765, 31, 5, 84, 1, 2.9, 105, No
2764, 55, 31, 13, 4, 0.7, 0, No
2763, 56, 31, 65, 2, 3.7, 0, No
2762, 35, 8, 44, 4, 1.0, 192, No
2761, 32, 7, 49, 3, 2.3, 0, No
2760, 59, 33, 64, 3, 0.3, 0, No
2759, 62, 36, 35, 2, 0.7, 0, No
2758, 63, 38, 50, 2, 2.8, 205, No
2757, 27, 0, 40, 4, 1.0, 0, No
2756, 37, 11, 22, 3, 0.1, 0, No
2755, 26, 1, 61, 4, 2.2, 119, No
2754, 54, 27, 195, 2, 4.8, 477, Yes
2753, 51, 25, 34, 3, 0.9, 111, No
2752, 47, 23, 32, 4, 0.6, 156, No
2751, 57, 33, 24, 1, 0.1, 0, No
2750, 62, 37, 82, 1, 0.8, 312, No
2749, 32, 7, 82, 1, 2.6, 240, No
2748, 38, 12, 30, 2, 1.4, 0, No
2747, 54, 29, 49, 2, 2.1, 95, No
2746, 50, 25, 38, 1, 1.3, 120, No
2745, 51, 27, 10, 2, 0.2, 86, No
2744, 32, 8, 22, 4, 0.7, 0, No
2743, 39, 14, 89, 2, 0.4, 0, No
2742, 29, 3, 49, 1, 1.5, 0, No
2741, 54, 29, 48, 2, 2.1, 142, No
2740, 43, 18, 42, 1, 0.3, 0, No
2739, 35, 9, 103, 2, 4.5, 0, No
2738, 57, 31, 159, 2, 0.5, 0, No
2737, 53, 29, 12, 1, 0.3, 0, No
2736, 36, 12, 70, 3, 2.6, 165, No
2735, 56, 31, 64, 4, 0.9, 0, No
2734, 55, 29, 72, 3, 0.3, 147, No
2733, 33, 9, 38, 1, 2.1, 133, No
2732, 29, 5, 28, 1, 0.2, 0, No
2731, 56, 30, 43, 2, 0.3, 0, No
2730, 58, 34, 63, 4, 1.5, 0, No
2729, 39, 13, 58, 3, 2.1, 247, No
2728, 45, 19, 69, 1, 2.8, 220, No
2727, 62, 37, 18, 1, 1.5, 127, No
2726, 63, 38, 138, 1, 2.5, 0, No
2725, 49, 24, 30, 4, 0.4, 157, No
2724, 54, 29, 72, 2, 3.7, 144, No
2723, 58, 34, 31, 4, 0.4, 0, No
2722, 58, 33, 173, 2, 7.2, 0, Yes
2721, 48, 23, 32, 1, 0.1, 0, No
2720, 47, 21, 53, 1, 1.5, 0, No
2719, 59, 33, 68, 2, 2.3, 0, No
2718, 23, -2, 45, 4, 0.6, 0, No
2717, 41, 17, 34, 1, 2.0, 0, No
2716, 42, 18, 54, 1, 1.8, 0, No
2715, 46, 20, 158, 3, 5.4, 432, Yes
2714, 44, 18, 129, 1, 5.7, 0, No
2713, 31, 7, 32, 1, 1.7, 0, No
2712, 39, 14, 34, 4, 1.7, 0, No
2711, 51, 27, 39, 2, 0.8, 0, No
2710, 28, 4, 69, 3, 0.7, 170, No
2709, 49, 24, 75, 1, 2.8, 160, No
2708, 35, 9, 131, 3, 0.3, 0, Yes
2707, 43, 17, 158, 1, 2.4, 0, No
2706, 53, 26, 22, 1, 0.5, 100, No
2705, 38, 13, 191, 2, 3.0, 0, No
2704, 51, 27, 71, 1, 2.6, 0, No
2703, 42, 18, 144, 2, 6.1, 158, No
2702, 50, 26, 55, 1, 1.6, 0, No
2701, 31, 5, 39, 4, 2.2, 0, No
2700, 37, 11, 22, 3, 0.1, 114, No
2699, 38, 14, 122, 2, 8.0, 0, No
2698, 57, 32, 44, 3, 0.5, 0, No
2697, 63, 37, 78, 4, 1.7, 0, No
2696, 40, 15, 8, 2, 0.1, 0, No
2695, 45, 19, 85, 3, 2.1, 0, No
2694, 55, 29, 62, 1, 0.2, 0, No
2693, 46, 20, 82, 2, 1.7, 0, No
2692, 61, 36, 119, 2, 5.4, 0, Yes
2691, 64, 38, 29, 3, 0.7, 0, No
2690, 40, 16, 104, 1, 3.4, 249, No
2689, 56, 30, 34, 2, 0.7, 0, No
2688, 52, 27, 135, 1, 0.6, 452, No
2687, 50, 24, 81, 2, 0.4, 0, No
2686, 28, 2, 101, 4, 2.1, 0, No
2685, 30, 5, 98, 4, 1.8, 129, No
2684, 51, 25, 19, 1, 1.4, 98, No
2683, 53, 27, 81, 4, 2.6, 0, No
2682, 37, 11, 35, 2, 0.8, 0, No
2681, 60, 30, 31, 1, 1.5, 0, No
2680, 57, 32, 43, 2, 2.1, 166, No
2679, 63, 38, 148, 2, 4.3, 0, Yes
2678, 32, 8, 70, 3, 1.5, 0, No
2677, 44, 20, 122, 1, 0.3, 0, No
2676, 31, 1, 70, 2, 1.8, 0, No
2675, 30, 6, 101, 2, 0.6, 0, No
2674, 54, 30, 88, 4, 1.0, 122, No
2673, 30, 5, 131, 3, 0.5, 0, Yes
2672, 62, 37, 128, 1, 2.5, 0, No
2671, 59, 33, 142, 2, 2.7, 0, No
2670, 43, 18, 10, 2, 0.1, 0, No
2669, 60, 35, 113, 1, 0.9, 406, No
2668, 63, 39, 58, 1, 0.0, 0, No
2667, 32, 7, 100, 3, 0.6, 0, No
2666, 35, 9, 105, 2, 4.5, 0, No
2665, 54, 29, 154, 1, 2.4, 352, Yes
2664, 54, 28, 78, 4, 4.9, 0, No
2663, 65, 41, 158, 2, 2.1, 0, No
2662, 66, 41, 145, 1, 2.5, 0, No
2661, 39, 14, 74, 1, 0.1, 144, No
2660, 60, 35, 43, 3, 0.9, 175, No
2659, 30, 4, 44, 1, 1.5, 109, No
2658, 31, 6, 72, 1, 2.6, 0, No
2657, 40, 15, 144, 1, 4.1, 0, No
2656, 50, 26, 42, 2, 1.0, 78, No
2655, 60, 36, 49, 4, 2.2, 204, No
2654, 30, 5, 121, 2, 3.1, 408, No
2653, 24, 0, 44, 4, 1.6, 180, No
2652, 43, 17, 51, 1, 0.7, 0, No
2651, 64, 40, 52, 2, 1.1, 226, No
2650, 33, 8, 68, 4, 1.3, 0, No
2649, 26, 0, 155, 2, 7.2, 0, No
2648, 61, 37, 155, 1, 2.9, 0, No
2647, 45, 20, 191, 3, 2.6, 123, Yes
2646, 36, 12, 93, 2, 2.2, 0, No
2645, 40, 14, 28, 2, 0.8, 0, No
2644, 63, 38, 14, 4, 0.4, 86, No
2643, 54, 29, 81, 2, 0.0, 0, No
2642, 29, 5, 133, 1, 5.4, 212, No
2641, 39, 13, 81, 2, 2.8, 0, No
2640, 52, 26, 59, 3, 3.0, 0, No
2639, 28, 4, 45, 1, 1.0, 0, No
2638, 51, 26, 69, 3, 2.0, 0, No
2637, 38, 13, 179, 1, 4.1, 0, No
2636, 40, 14, 33, 2, 0.8, 89, No
2635, 34, 9, 75, 1, 2.8, 194, No
2634, 49, 25, 13, 3, 0.4, 106, No
2633, 50, 24, 81, 1, 4.9, 248, No
2632, 47, 20, 62, 1, 2.7, 0, No
2631, 63, 37, 113, 4, 1.7, 0, No
2630, 44, 18, 18, 2, 0.1, 0, No
2629, 33, 6, 78, 4, 2.0, 0, No
2628, 56, 30, 61, 3, 2.5, 193, No
2627, 53, 27, 59, 2, 0.8, 0, No
2626, 61, 36, 108, 4, 3.4, 0, No
2625, 47, 21, 82, 3, 2.1, 0, No
2624, 42, 17, 111, 3, 3.0, 0, Yes
2623, 54, 28, 39, 4, 0.7, 0, No
2622, 45, 18, 42, 3, 2.5, 0, No
2621, 48, 22, 152, 1, 0.0, 0, No
2620, 33, 8, 62, 3, 2.3, 98, No
2619, 23, -3, 55, 3, 2.4, 145, No
2618, 44, 20, 65, 2, 2.5, 0, No
2617, 56, 31, 49, 2, 1.6, 103, No
2616, 57, 32, 68, 4, 0.7, 191, No
2615, 35, 11, 160, 4, 5.7, 0, Yes
2614, 52, 26, 110, 2, 5.4, 204, Yes
2613, 50, 26, 40, 4, 1.1, 131, No
2612, 33, 8, 78, 3, 0.6, 0, No
2611, 40, 16, 60, 2, 3.2, 0, No
2610, 42, 18, 120, 2, 7.5, 0, No
2609, 61, 35, 79, 2, 2.0, 194, No
2608, 57, 33, 49, 4, 1.5, 214, No
2607, 46, 22, 73, 2, 1.7, 216, No
2606, 64, 40, 41, 4, 1.2, 0, No
2605, 37, 10, 35, 4, 1.0, 0, No
2604, 53, 27, 60, 1, 0.2, 0, No
2603, 52, 26, 161, 4, 4.3, 0, Yes
2602, 50, 24, 32, 1, 1.4, 167, No
2601, 42, 18, 51, 3, 2.1, 0, No
2600, 44, 20, 71, 4, 2.0, 0, No
2599, 46, 20, 9, 1, 0.2, 0, No
2598, 47, 23, 163, 1, 5.0, 0, No
2597, 33, 8, 39, 3, 2.3, 0, No
2596, 35, 10, 105, 1, 4.6, 0, No
2595, 48, 23, 79, 1, 0.2, 0, No
2594, 48, 23, 161, 4, 7.9, 310, Yes
2593, 57, 32, 69, 4, 0.7, 245, No
2592, 31, 7, 8, 4, 0.7, 0, No
2591, 46, 20, 152, 1, 7.4, 374, Yes
2590, 64, 40, 123, 1, 3.8, 0, No
2589, 61, 36, 29, 1, 1.3, 0, No
2588, 60, 33, 55, 4, 2.5, 0, No
2587, 47, 23, 149, 4, 6.1, 0, Yes
2586, 51, 26, 70, 1, 2.8, 0, No
2585, 59, 34, 114, 3, 4.2, 0, Yes
2584, 37, 11, 71, 1, 2.5, 185, No
2583, 33, 9, 42, 1, 2.1, 0, No
2582, 60, 34, 25, 4, 0.7, 0, No
2581, 31, 7, 149, 1, 6.0, 0, No
2580, 52, 27, 23, 1, 0.4, 0, No
2579, 45, 21, 164, 1, 5.0, 0, No
2578, 55, 29, 78, 1, 0.8, 190, No
2577, 60, 36, 30, 4, 1.3, 118, No
2576, 42, 16, 41, 3, 0.5, 0, No
2575, 45, 18, 10, 3, 0.7, 100, No
2574, 58, 34, 80, 2, 1.6, 0, No
2573, 62, 32, 33, 1, 1.5, 140, No
2572, 34, 8, 40, 2, 2.0, 89, No
2571, 30, 4, 154, 2, 4.5, 207, No
2570, 35, 10, 139, 1, 4.6, 0, No
2569, 46, 21, 34, 2, 1.3, 0, No
2568, 58, 33, 142, 2, 3.9, 0, No
2567, 30, 5, 42, 1, 1.0, 184, No
2566, 40, 15, 10, 2, 0.0, 102, No
2565, 43, 16, 25, 3, 1.0, 0, No
2564, 39, 13, 94, 1, 1.5, 0, No
2563, 45, 21, 39, 2, 2.1, 184, No
2562, 31, 5, 180, 1, 2.9, 144, Yes
2561, 44, 18, 71, 2, 0.8, 0, No
2560, 36, 12, 88, 2, 2.7, 0, No
2559, 43, 19, 172, 2, 6.7, 0, No
2558, 36, 11, 23, 4, 0.2, 0, No
2557, 28, 4, 82, 3, 1.5, 103, No
2556, 58, 32, 110, 3, 1.7, 0, No
2555, 63, 39, 53, 1, 0.8, 0, No
2554, 39, 15, 91, 2, 1.7, 151, No
2553, 39, 15, 65, 1, 1.5, 0, No
2552, 46, 22, 43, 2, 2.1, 0, No
2551, 32, 8, 20, 1, 0.5, 102, No
2550, 41, 15, 63, 1, 0.7, 79, No
2549, 48, 24, 80, 1, 2.7, 0, No
2548, 38, 13, 15, 2, 0.1, 90, No
2547, 50, 25, 9, 2, 0.0, 0, No
2546, 25, -1, 39, 3, 2.4, 0, No
2545, 58, 34, 90, 1, 3.6, 0, Yes
2544, 64, 39, 24, 4, 0.6, 0, No
2543, 54, 30, 79, 4, 1.6, 0, No
2542, 34, 8, 171, 2, 2.2, 569, Yes
2541, 49, 23, 41, 4, 0.1, 153, No
2540, 32, 7, 98, 1, 4.2, 171, Yes
2539, 37, 12, 175, 2, 7.8, 297, No
2538, 53, 27, 75, 1, 1.9, 0, No
2537, 51, 25, 104, 1, 4.2, 0, Yes
2536, 50, 25, 21, 2, 0.7, 129, No
2535, 56, 30, 90, 1, 1.9, 0, No
2534, 54, 29, 111, 1, 1.1, 0, Yes
2533, 53, 28, 19, 4, 0.8, 106, No
2532, 59, 35, 14, 2, 1.0, 107, No
2531, 56, 30, 31, 4, 1.5, 0, No
2530, 29, 5, 44, 3, 0.1, 0, No
2529, 57, 31, 79, 3, 4.4, 0, No
2528, 27, 1, 43, 3, 1.1, 0, No
2527, 26, 1, 50, 4, 0.6, 0, No
2526, 32, 8, 60, 1, 1.2, 0, No
2525, 49, 25, 24, 3, 0.4, 0, No
2524, 49, 23, 100, 2, 6.3, 0, No
2523, 63, 37, 145, 2, 6.9, 0, No
2522, 49, 23, 29, 4, 1.8, 0, No
2521, 56, 29, 45, 4, 2.5, 113, No
2520, 60, 36, 10, 2, 1.0, 0, No
2519, 61, 37, 50, 4, 1.3, 0, No
2518, 57, 31, 120, 2, 2.0, 0, No
2517, 28, 3, 74, 3, 2.6, 0, No
2516, 31, 5, 34, 1, 1.9, 156, No
2515, 41, 16, 25, 2, 0.1, 91, No
2514, 52, 26, 71, 1, 1.4, 0, No
2513, 58, 32, 111, 2, 1.4, 298, No
2512, 51, 27, 92, 4, 3.0, 0, Yes
2511, 62, 38, 52, 4, 1.3, 0, No
2510, 36, 11, 8, 4, 0.2, 81, No
2509, 40, 15, 63, 3, 3.0, 0, No
2508, 59, 34, 60, 4, 2.1, 234, No
2507, 66, 42, 39, 1, 1.9, 0, No
2506, 33, 7, 43, 4, 0.8, 0, No
2505, 48, 24, 61, 2, 1.7, 229, No
2504, 38, 14, 20, 4, 0.4, 79, No
2503, 58, 31, 178, 2, 6.0, 0, Yes
2502, 44, 18, 90, 4, 2.6, 0, No
2501, 28, 2, 121, 2, 2.0, 341, No
2500, 53, 27, 38, 4, 2.8, 144, No
2499, 38, 14, 111, 2, 6.1, 326, No
2498, 33, 9, 14, 3, 0.9, 114, No
2497, 63, 37, 32, 3, 0.7, 141, No
2496, 46, 22, 70, 4, 1.9, 212, No
2495, 35, 9, 63, 2, 1.8, 0, No
2494, 34, 9, 49, 1, 2.5, 0, No
2493, 28, 3, 134, 2, 3.1, 0, No
2492, 38, 14, 80, 2, 2.7, 0, No
2491, 52, 28, 168, 3, 6.5, 118, Yes
2490, 29, 3, 41, 4, 0.2, 0, No
2489, 38, 14, 105, 2, 1.9, 0, No
2488, 45, 20, 40, 1, 0.5, 0, No
2487, 61, 36, 130, 1, 1.3, 257, No
2486, 61, 36, 48, 3, 1.5, 0, No
2485, 46, 21, 30, 1, 1.4, 112, No
2484, 44, 18, 68, 4, 2.9, 0, No
2483, 28, 4, 129, 1, 1.5, 0, No
2482, 55, 30, 64, 2, 1.9, 0, No
2481, 39, 13, 50, 2, 2.4, 0, No
2480, 55, 30, 82, 4, 3.8, 0, No
2479, 30, 5, 178, 2, 6.7, 0, No
2478, 40, 14, 179, 1, 2.6, 0, Yes
2477, 54, 28, 30, 4, 0.7, 0, No
2476, 52, 26, 79, 3, 0.8, 183, No
2475, 64, 38, 40, 2, 1.0, 0, No
2474, 57, 32, 39, 4, 0.9, 147, No
2473, 62, 36, 119, 2, 2.0, 0, No
2472, 36, 11, 44, 2, 1.1, 85, No
2471, 33, 7, 81, 2, 4.5, 187, No
2470, 43, 18, 89, 1, 0.1, 307, No
2469, 49, 23, 133, 1, 7.3, 0, No
2468, 40, 16, 83, 1, 0.8, 230, No
2467, 24, -2, 80, 2, 1.6, 0, No
2466, 58, 34, 25, 2, 0.3, 123, No
2465, 60, 36, 32, 3, 0.4, 165, No
2464, 35, 9, 44, 4, 0.2, 0, No
2463, 52, 28, 23, 3, 0.4, 0, No
2462, 30, 5, 69, 1, 0.8, 0, No
2461, 31, 5, 32, 2, 0.3, 130, No
2460, 62, 37, 41, 3, 0.9, 0, No
2459, 46, 20, 72, 2, 0.8, 0, No
2458, 42, 17, 19, 2, 0.0, 85, No
2457, 54, 30, 39, 2, 0.8, 0, No
2456, 34, 8, 164, 4, 7.4, 0, Yes
2455, 54, 29, 23, 1, 1.5, 0, No
2454, 43, 19, 60, 3, 2.1, 0, No
2453, 25, 1, 28, 1, 1.0, 0, No
2452, 51, 25, 119, 1, 4.9, 208, No
2451, 32, 7, 28, 4, 1.1, 0, No
2450, 31, 7, 64, 1, 1.2, 0, No
2449, 51, 26, 42, 2, 0.6, 0, No
2448, 44, 19, 201, 2, 8.8, 0, No
2447, 25, 1, 70, 4, 2.6, 218, No
2446, 47, 23, 25, 1, 0.9, 0, No
2445, 60, 35, 38, 3, 0.5, 0, No
2444, 28, 3, 161, 4, 1.7, 422, Yes
2443, 39, 15, 41, 2, 1.7, 0, No
2442, 64, 38, 38, 2, 0.3, 186, No
2441, 31, 5, 22, 1, 0.6, 0, No
2440, 51, 25, 30, 3, 0.6, 144, No
2439, 62, 37, 29, 1, 0.3, 0, No
2438, 65, 40, 114, 4, 3.4, 0, No
2437, 53, 29, 39, 3, 1.5, 0, No
2436, 34, 9, 102, 4, 2.2, 0, No
2435, 38, 12, 93, 1, 5.2, 267, No
2434, 37, 11, 123, 1, 2.3, 0, Yes
2433, 54, 30, 45, 4, 0.9, 0, No
2432, 56, 31, 54, 4, 2.1, 0, No
2431, 23, -1, 73, 4, 2.6, 0, No
2430, 33, 7, 58, 4, 2.2, 0, No
2429, 39, 12, 108, 4, 3.7, 301, Yes
2428, 29, 5, 34, 4, 0.4, 0, No
2427, 61, 36, 55, 3, 0.9, 197, No
2426, 54, 30, 78, 4, 1.6, 0, No
2425, 38, 12, 89, 4, 1.4, 0, No
2424, 50, 25, 82, 1, 1.3, 0, No
2423, 58, 32, 163, 2, 0.5, 400, No
2422, 43, 19, 40, 3, 0.6, 0, No
2421, 63, 39, 40, 1, 0.8, 118, No
2420, 63, 37, 44, 2, 1.0, 0, No
2419, 41, 17, 28, 1, 0.7, 0, No
2418, 25, 0, 53, 2, 1.6, 0, No
2417, 60, 35, 32, 1, 0.3, 80, No
2416, 45, 21, 11, 4, 0.2, 106, No
2415, 34, 10, 134, 1, 4.0, 0, No
2414, 60, 34, 31, 2, 1.0, 0, No
2413, 61, 36, 59, 4, 1.7, 148, No
2412, 47, 22, 65, 3, 2.7, 0, No
2411, 29, 4, 130, 2, 6.7, 0, No
2410, 55, 31, 73, 3, 2.7, 219, No
2409, 48, 22, 85, 3, 1.1, 203, No
2408, 39, 15, 100, 1, 0.8, 0, No
2407, 31, 7, 10, 1, 0.5, 81, No
2406, 57, 32, 13, 4, 0.9, 78, No
2405, 41, 15, 75, 1, 1.5, 0, No
2404, 38, 13, 140, 4, 0.5, 0, Yes
2403, 48, 21, 23, 3, 0.7, 95, No
2402, 42, 17, 63, 2, 2.2, 0, No
2401, 61, 36, 169, 2, 6.1, 106, Yes
2400, 62, 36, 41, 2, 1.0, 154, No
2399, 53, 29, 90, 2, 0.3, 217, No
2398, 47, 22, 93, 1, 0.2, 309, No
2397, 34, 10, 43, 1, 1.7, 142, No
2396, 44, 17, 25, 3, 1.0, 0, No
2395, 42, 18, 145, 2, 8.0, 505, No
2394, 53, 28, 14, 4, 0.8, 0, No
2393, 44, 20, 138, 2, 3.3, 0, No
2392, 39, 12, 138, 1, 4.7, 0, Yes
2391, 33, 9, 41, 3, 2.0, 108, No
2390, 27, 1, 41, 1, 1.9, 0, No
2389, 64, 39, 23, 3, 0.5, 0, No
2388, 28, 2, 51, 4, 1.8, 0, No
2387, 31, 5, 72, 3, 1.6, 0, No
2386, 43, 17, 125, 4, 3.5, 0, Yes
2385, 62, 37, 53, 2, 2.8, 0, No
2384, 63, 39, 52, 2, 1.1, 0, No
2383, 46, 20, 185, 4, 7.5, 428, Yes
2382, 33, 9, 49, 1, 2.4, 0, No
2381, 40, 16, 50, 2, 0.6, 0, No
2380, 42, 18, 110, 2, 6.1, 182, No
2379, 30, 5, 61, 1, 0.8, 251, No
2378, 47, 23, 160, 2, 6.7, 0, No
2377, 58, 33, 23, 3, 0.2, 0, No
2376, 55, 30, 69, 4, 1.3, 0, No
2375, 32, 5, 41, 2, 1.0, 112, No
2374, 33, 9, 184, 2, 4.8, 0, Yes
2373, 34, 10, 45, 3, 2.8, 153, No
2372, 32, 6, 111, 2, 1.5, 0, No
2371, 33, 7, 51, 4, 2.1, 0, No
2370, 50, 24, 45, 4, 0.1, 93, No
2369, 48, 22, 78, 3, 2.1, 0, No
2368, 26, 1, 80, 4, 0.2, 0, No
2367, 30, 4, 63, 4, 2.2, 0, No
2366, 43, 18, 22, 2, 0.3, 0, No
2365, 59, 35, 88, 2, 1.6, 0, No
2364, 39, 13, 61, 2, 2.4, 90, No
2363, 40, 15, 31, 1, 0.6, 0, No
2362, 36, 12, 109, 3, 0.5, 0, Yes
2361, 27, 1, 85, 2, 1.6, 0, No
2360, 36, 12, 123, 2, 5.6, 0, Yes
2359, 53, 27, 63, 2, 0.8, 0, No
2358, 44, 19, 34, 4, 0.0, 0, No
2357, 31, 5, 184, 4, 3.4, 0, Yes
2356, 56, 31, 74, 3, 1.6, 0, No
2355, 35, 9, 8, 1, 0.4, 0, No
2354, 61, 36, 12, 4, 0.6, 0, No
2353, 46, 19, 59, 3, 2.7, 0, No
2352, 55, 31, 74, 2, 3.2, 0, No
2351, 52, 28, 22, 2, 0.4, 0, No
2350, 59, 35, 94, 1, 4.3, 76, No
2349, 51, 25, 85, 4, 4.9, 0, No
2348, 64, 39, 8, 3, 0.1, 87, No
2347, 52, 26, 59, 2, 1.5, 239, No
2346, 65, 40, 89, 1, 4.1, 299, Yes
2345, 65, 40, 20, 3, 0.5, 102, No
2344, 58, 34, 55, 1, 0.8, 168, No
2343, 62, 37, 92, 3, 0.5, 310, No
2342, 36, 10, 91, 1, 1.5, 289, No
2341, 33, 9, 44, 1, 1.2, 0, No
2340, 56, 31, 72, 3, 2.0, 0, No
2339, 42, 18, 130, 2, 7.5, 0, No
2338, 43, 16, 201, 1, 10.0, 0, Yes
2337, 34, 8, 99, 2, 4.5, 217, No
2336, 37, 13, 59, 1, 3.6, 0, No
2335, 45, 21, 69, 4, 1.9, 0, No
2334, 45, 21, 61, 3, 0.7, 0, No
2333, 40, 16, 35, 1, 1.4, 0, No
2332, 61, 37, 68, 4, 2.3, 0, No
2331, 31, 5, 72, 4, 1.8, 242, No
2330, 30, 4, 39, 1, 1.5, 0, No
2329, 27, 2, 130, 3, 4.4, 192, Yes
2328, 51, 25, 70, 1, 0.8, 0, No
2327, 45, 19, 73, 4, 2.9, 0, No
2326, 55, 30, 85, 1, 0.1, 0, No
2325, 41, 11, 35, 1, 0.8, 114, No
2324, 31, 7, 113, 2, 2.0, 315, No
2323, 62, 37, 129, 1, 1.3, 0, No
2322, 41, 15, 39, 3, 0.5, 0, No
2321, 46, 22, 84, 4, 2.0, 0, No
2320, 34, 9, 198, 2, 3.0, 422, No
2319, 60, 34, 23, 1, 0.8, 112, No
2318, 31, 5, 129, 3, 5.9, 319, Yes
2317, 54, 30, 112, 2, 6.8, 0, No
2316, 52, 26, 182, 2, 1.4, 0, Yes
2315, 27, 2, 112, 4, 1.8, 0, No
2314, 58, 32, 54, 3, 0.3, 0, No
2313, 48, 22, 83, 2, 2.4, 0, No
2312, 62, 37, 115, 4, 3.4, 0, No
2311, 32, 6, 32, 2, 0.3, 0, No
2310, 36, 12, 29, 1, 1.3, 81, No
2309, 39, 13, 58, 2, 2.4, 0, No
2308, 56, 31, 60, 3, 1.7, 0, No
2307, 37, 13, 82, 2, 2.2, 0, No
2306, 32, 7, 185, 2, 6.7, 0, No
2305, 27, 2, 170, 3, 4.7, 0, Yes
2304, 47, 21, 89, 2, 0.8, 0, No
2303, 42, 17, 155, 1, 7.0, 0, No
2302, 38, 13, 84, 4, 0.7, 0, No
2301, 66, 41, 70, 3, 2.2, 0, No
2300, 62, 37, 15, 3, 0.1, 91, No
2299, 48, 24, 9, 4, 0.5, 0, No
2298, 59, 35, 31, 3, 0.4, 0, No
2297, 27, 3, 82, 2, 0.2, 0, No
2296, 53, 23, 39, 3, 1.0, 87, No
2295, 39, 15, 129, 2, 1.9, 0, No
2294, 42, 17, 14, 2, 0.1, 0, No
2293, 57, 33, 170, 2, 2.1, 0, Yes
2292, 47, 23, 90, 1, 2.7, 323, No
2291, 38, 13, 78, 4, 0.7, 0, No
2290, 59, 35, 68, 1, 1.8, 95, No
2289, 35, 11, 72, 3, 2.6, 0, No
2288, 30, 6, 29, 1, 0.2, 90, No
2287, 62, 36, 42, 1, 0.5, 128, No
2286, 48, 22, 114, 1, 2.4, 0, Yes
2285, 47, 23, 22, 4, 0.6, 0, No
2284, 54, 28, 79, 4, 2.6, 0, No
2283, 38, 14, 90, 2, 2.7, 0, No
2282, 57, 32, 31, 3, 1.3, 0, No
2281, 33, 7, 30, 2, 2.0, 132, No
2280, 47, 23, 34, 4, 0.6, 0, No
2279, 30, 4, 204, 2, 4.5, 0, No
2278, 30, 6, 32, 2, 1.0, 0, No
2277, 29, 3, 172, 4, 4.4, 0, Yes
2276, 40, 16, 115, 1, 3.4, 0, No
2275, 40, 15, 21, 2, 0.0, 0, No
2274, 27, 1, 83, 4, 2.1, 0, No
2273, 27, 3, 90, 3, 0.8, 0, No
2272, 60, 34, 101, 3, 4.4, 0, No
2271, 26, 2, 51, 4, 2.6, 0, No
2270, 42, 18, 62, 3, 2.1, 0, No
2269, 27, 3, 105, 1, 3.0, 0, Yes
2268, 38, 13, 168, 2, 1.3, 0, Yes
2267, 38, 13, 143, 1, 4.1, 0, No
2266, 47, 23, 88, 4, 1.4, 0, No
2265, 35, 11, 9, 4, 0.7, 0, No
2264, 47, 21, 28, 3, 1.5, 0, No
2263, 55, 29, 131, 2, 0.7, 0, Yes
2262, 30, 3, 150, 4, 5.0, 0, Yes
2261, 39, 14, 15, 2, 0.3, 92, No
2260, 24, 0, 82, 3, 0.8, 0, No
2259, 59, 33, 93, 2, 0.7, 0, No
2258, 47, 23, 130, 2, 1.4, 0, No
2257, 56, 31, 13, 4, 0.9, 76, No
2256, 33, 9, 79, 1, 0.1, 0, No
2255, 46, 22, 53, 2, 1.7, 109, No
2254, 59, 35, 25, 2, 0.3, 75, No
2253, 58, 32, 41, 3, 1.4, 0, No
2252, 31, 5, 54, 4, 2.2, 0, No
2251, 46, 22, 154, 1, 5.0, 0, No
2250, 41, 14, 38, 3, 1.0, 150, No
2249, 63, 37, 8, 1, 0.8, 97, No
2248, 60, 34, 60, 1, 2.5, 103, No
2247, 35, 11, 190, 3, 3.1, 266, Yes
2246, 54, 28, 33, 2, 0.7, 0, No
2245, 57, 31, 53, 1, 0.8, 120, No
2244, 54, 28, 79, 3, 1.7, 150, No
2243, 41, 17, 45, 1, 1.8, 172, No
2242, 26, 0, 14, 4, 0.4, 94, No
2241, 41, 17, 81, 4, 0.2, 167, No
2240, 55, 29, 42, 4, 2.5, 0, No
2239, 48, 22, 35, 1, 1.4, 0, No
2238, 30, 5, 134, 1, 0.0, 0, No
2237, 51, 24, 23, 1, 0.5, 0, No
2236, 63, 37, 141, 2, 6.9, 0, No
2235, 36, 12, 35, 4, 0.4, 0, No
2234, 59, 35, 39, 1, 1.8, 0, No
2233, 59, 33, 140, 2, 0.5, 262, No
2232, 46, 20, 134, 1, 5.7, 146, No
2231, 36, 11, 183, 1, 3.0, 0, Yes
